224.45,0.26,58.73,0.00,0.00,0.00,223.75,0.26,58.54,0.00,0.00,0.00,0.00,0.00,0.00
226.79,0.21,48.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
227.62,0.22,49.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
227.63,0.22,49.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
235.75,0.22,52.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
229.32,0.22,49.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
227.25,0.21,48.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
226.53,0.21,48.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230.05,0.22,49.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
225.08,0.21,47.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
228.44,0.22,49.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
228.90,0.42,95.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.67,0.21,46.92
229.66,0.42,97.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.75,0.21,47.86
229.17,0.41,94.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.34,0.20,45.76
228.60,0.42,95.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.29,0.21,46.84
228.81,0.43,97.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.51,0.21,48.89
221.74,0.42,92.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.96,0.20,46.95
230.21,0.42,96.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,227.63,0.20,46.46
227.43,0.42,96.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.27,0.21,48.33
227.28,0.42,96.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.50,0.21,48.06
228.55,0.42,95.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.45,0.20,46.17
228.10,0.42,94.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,226.72,0.20,45.66
227.69,0.30,68.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
228.12,0.42,96.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.45,0.21,47.61
229.79,0.42,96.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,229.80,0.21,47.39
