ò222.33,0.93,206.63,222.97,0.21,44.02,221.63,0.31,86.66,229.62,0.22,47.40,251.20,0.19,26.31
228.84,0.89,202.70,222.77,0.21,43.72,228.14,0.27,65.56,219.19,0.21,44.46,230.64,0.20,26.90
231.05,0.86,198.85,225.34,0.21,44.67,230.35,0.24,54.14,227.30,0.21,46.18,226.15,0.20,26.30
224.37,0.85,190.32,220.91,0.21,43.34,223.67,0.23,49.14,226.66,0.21,46.09,224.88,0.20,26.09
226.53,0.84,190.65,220.73,0.21,43.00,225.83,0.22,47.63,229.62,0.21,47.03,228.64,0.20,26.78
229.95,0.84,192.73,223.16,0.21,43.70,229.25,0.22,45.28,229.19,0.22,47.45,228.73,0.20,27.24
232.53,0.83,193.60,222.91,0.21,43.31,231.83,0.22,45.26,226.93,0.21,46.40,227.40,0.20,26.00
224.27,0.84,187.77,230.12,0.21,45.68,223.57,0.22,45.10,229.49,0.21,46.93,226.70,0.20,25.57
223.89,0.83,186.79,221.99,0.21,43.58,223.19,0.22,44.68,229.23,0.21,47.24,227.63,0.19,25.85
225.72,0.83,187.59,222.63,0.21,43.27,225.02,0.21,43.93,228.48,0.22,47.03,226.16,0.19,26.28
226.85,0.83,187.23,220.91,0.21,43.06,226.15,0.21,44.03,223.51,0.21,45.19,227.19,0.19,26.01
224.03,0.83,186.16,227.15,0.21,44.84,223.33,0.22,44.42,225.30,0.21,45.93,231.23,0.20,26.41
229.34,0.83,189.39,243.88,0.21,43.34,228.64,0.21,44.02,225.42,0.21,46.19,227.02,0.19,25.49
226.62,0.83,188.80,231.83,0.21,46.13,225.92,0.21,44.21,226.40,0.21,46.14,230.83,0.19,27.26
224.90,0.83,187.41,223.21,0.21,43.51,224.20,0.21,43.98,227.57,0.21,46.77,230.06,0.20,27.45
230.56,0.83,192.26,221.84,0.21,43.13,229.86,0.22,44.43,227.63,0.22,46.97,230.34,0.20,27.01
229.84,0.83,191.53,220.55,0.21,43.32,229.14,0.22,44.73,225.08,0.21,45.93,223.00,0.20,25.09
225.58,0.84,188.39,230.01,0.21,45.82,224.88,0.21,44.14,225.90,0.21,46.36,226.25,0.19,25.85
224.48,0.83,186.74,226.56,0.21,44.14,223.78,0.22,44.35,227.06,0.21,46.70,229.55,0.19,26.76
222.51,0.84,186.02,224.80,0.21,44.11,221.81,0.22,44.48,225.92,0.22,46.65,227.83,0.20,26.69
231.40,0.83,192.18,223.26,0.20,43.56,230.70,0.22,44.78,228.03,0.22,47.12,227.86,0.19,26.46
